date,feels_like,heat_index,hour,precipitation,sunrise,sunset,temperature,weather_description
2018-07-12,83,83,0,0.0,06:38 AM,08:35 PM,79,Clear
2018-07-12,82,82,100,0.0,06:38 AM,08:35 PM,78,Clear
2018-07-12,81,81,200,0.2,06:38 AM,08:35 PM,77,Clear
2018-07-12,79,79,300,0.2,06:38 AM,08:35 PM,76,Clear
2018-07-12,79,79,400,0.1,06:38 AM,08:35 PM,75,Clear
2018-07-12,79,79,500,0.0,06:38 AM,08:35 PM,75,Clear
2018-07-12,78,78,600,0.0,06:38 AM,08:35 PM,74,Clear
2018-07-12,81,81,700,0.0,06:38 AM,08:35 PM,77,Clear
2018-07-12,84,84,800,0.0,06:38 AM,08:35 PM,80,Sunny
2018-07-12,87,87,900,0.0,06:38 AM,08:35 PM,83,Sunny
2018-07-12,90,90,1000,0.0,06:38 AM,08:35 PM,85,Sunny
2018-07-12,92,92,1100,0.0,06:38 AM,08:35 PM,88,Sunny
2018-07-12,95,95,1200,0.0,06:38 AM,08:35 PM,90,Sunny
2018-07-12,96,96,1300,0.0,06:38 AM,08:35 PM,92,Sunny
2018-07-12,97,97,1400,0.0,06:38 AM,08:35 PM,93,Sunny
2018-07-12,98,98,1500,0.0,06:38 AM,08:35 PM,94,Sunny
2018-07-12,97,97,1600,0.0,06:38 AM,08:35 PM,93,Sunny
2018-07-12,96,96,1700,0.0,06:38 AM,08:35 PM,92,Sunny
2018-07-12,95,95,1800,0.0,06:38 AM,08:35 PM,91,Sunny
2018-07-12,92,92,1900,0.0,06:38 AM,08:35 PM,88,Sunny
2018-07-12,89,89,2000,0.0,06:38 AM,08:35 PM,85,Clear
2018-07-12,86,86,2100,0.0,06:38 AM,08:35 PM,83,Clear
2018-07-12,84,84,2200,0.0,06:38 AM,08:35 PM,81,Clear
2018-07-12,83,83,2300,0.0,06:38 AM,08:35 PM,80,Clear
2018-07-13,82,82,0,0.0,06:38 AM,08:35 PM,78,Clear
2018-07-13,81,81,100,0.0,06:38 AM,08:35 PM,78,Clear
2018-07-13,80,80,200,0.0,06:38 AM,08:35 PM,77,Clear
2018-07-13,79,79,300,0.0,06:38 AM,08:35 PM,76,Clear
2018-07-13,79,79,400,0.0,06:38 AM,08:35 PM,75,Clear
2018-07-13,79,79,500,0.0,06:38 AM,08:35 PM,75,Partly cloudy
2018-07-13,79,79,600,0.0,06:38 AM,08:35 PM,75,Partly cloudy
2018-07-13,82,82,700,0.0,06:38 AM,08:35 PM,77,Partly cloudy
2018-07-13,85,85,800,0.0,06:38 AM,08:35 PM,80,Sunny
2018-07-13,88,88,900,0.0,06:38 AM,08:35 PM,83,Sunny
2018-07-13,90,90,1000,0.0,06:38 AM,08:35 PM,85,Sunny
2018-07-13,92,92,1100,0.0,06:38 AM,08:35 PM,88,Sunny
2018-07-13,94,94,1200,0.0,06:38 AM,08:35 PM,90,Sunny
2018-07-13,96,96,1300,0.0,06:38 AM,08:35 PM,92,Sunny
2018-07-13,97,97,1400,0.0,06:38 AM,08:35 PM,93,Sunny
2018-07-13,98,98,1500,0.0,06:38 AM,08:35 PM,95,Sunny
2018-07-13,98,98,1600,0.0,06:38 AM,08:35 PM,93,Sunny
2018-07-13,97,97,1700,0.0,06:38 AM,08:35 PM,92,Sunny
2018-07-13,96,96,1800,0.0,06:38 AM,08:35 PM,91,Sunny
2018-07-13,93,93,1900,0.0,06:38 AM,08:35 PM,88,Sunny
2018-07-13,90,90,2000,0.0,06:38 AM,08:35 PM,85,Clear
2018-07-13,88,88,2100,0.0,06:38 AM,08:35 PM,82,Clear
2018-07-13,86,86,2200,0.0,06:38 AM,08:35 PM,81,Clear
2018-07-13,84,84,2300,0.0,06:38 AM,08:35 PM,80,Clear
2018-07-14,82,82,0,0.0,06:39 AM,08:34 PM,78,Clear
2018-07-14,82,82,100,0.0,06:39 AM,08:34 PM,77,Clear
2018-07-14,81,81,200,0.0,06:39 AM,08:34 PM,77,Clear
2018-07-14,80,80,300,0.0,06:39 AM,08:34 PM,76,Clear
2018-07-14,80,80,400,0.0,06:39 AM,08:34 PM,75,Clear
2018-07-14,80,80,500,0.0,06:39 AM,08:34 PM,75,Cloudy
2018-07-14,80,80,600,0.0,06:39 AM,08:34 PM,75,Cloudy
2018-07-14,83,83,700,0.0,06:39 AM,08:34 PM,78,Cloudy
2018-07-14,86,86,800,0.0,06:39 AM,08:34 PM,81,Sunny
2018-07-14,90,90,900,0.0,06:39 AM,08:34 PM,84,Sunny
2018-07-14,92,92,1000,0.0,06:39 AM,08:34 PM,86,Sunny
2018-07-14,94,94,1100,0.0,06:39 AM,08:34 PM,89,Sunny
2018-07-14,97,97,1200,0.0,06:39 AM,08:34 PM,91,Sunny
2018-07-14,98,98,1300,0.0,06:39 AM,08:34 PM,92,Sunny
2018-07-14,99,99,1400,0.0,06:39 AM,08:34 PM,94,Partly cloudy
2018-07-14,100,100,1500,0.0,06:39 AM,08:34 PM,95,Partly cloudy
2018-07-14,99,99,1600,0.0,06:39 AM,08:34 PM,94,Partly cloudy
2018-07-14,98,98,1700,0.0,06:39 AM,08:34 PM,93,Sunny
2018-07-14,97,97,1800,0.0,06:39 AM,08:34 PM,91,Sunny
2018-07-14,94,94,1900,0.0,06:39 AM,08:34 PM,89,Sunny
2018-07-14,91,91,2000,0.0,06:39 AM,08:34 PM,86,Clear
2018-07-14,89,89,2100,0.0,06:39 AM,08:34 PM,83,Clear
2018-07-14,87,87,2200,0.0,06:39 AM,08:34 PM,82,Clear
2018-07-14,85,85,2300,0.0,06:39 AM,08:34 PM,80,Clear
2018-07-15,83,83,0,0.0,06:39 AM,08:34 PM,79,Clear
2018-07-15,82,82,100,0.0,06:39 AM,08:34 PM,78,Clear
2018-07-15,81,81,200,0.0,06:39 AM,08:34 PM,77,Clear
2018-07-15,80,80,300,0.0,06:39 AM,08:34 PM,76,Clear
2018-07-15,80,80,400,0.0,06:39 AM,08:34 PM,76,Clear
2018-07-15,80,80,500,0.0,06:39 AM,08:34 PM,76,Partly cloudy
2018-07-15,80,80,600,0.0,06:39 AM,08:34 PM,76,Partly cloudy
2018-07-15,83,83,700,0.0,06:39 AM,08:34 PM,78,Partly cloudy
2018-07-15,86,86,800,0.0,06:39 AM,08:34 PM,81,Partly cloudy
2018-07-15,89,89,900,0.0,06:39 AM,08:34 PM,83,Partly cloudy
2018-07-15,92,92,1000,0.0,06:39 AM,08:34 PM,86,Partly cloudy
2018-07-15,95,95,1100,0.0,06:39 AM,08:34 PM,88,Thundery outbreaks possible
2018-07-15,98,98,1200,0.0,06:39 AM,08:34 PM,91,Thundery outbreaks possible
2018-07-15,99,99,1300,0.0,06:39 AM,08:34 PM,92,Thundery outbreaks possible
2018-07-15,100,100,1400,0.0,06:39 AM,08:34 PM,94,Thundery outbreaks possible
2018-07-15,101,101,1500,0.0,06:39 AM,08:34 PM,95,Thundery outbreaks possible
2018-07-15,99,99,1600,0.0,06:39 AM,08:34 PM,94,Thundery outbreaks possible
2018-07-15,97,97,1700,0.0,06:39 AM,08:34 PM,93,Sunny
2018-07-15,96,96,1800,0.0,06:39 AM,08:34 PM,92,Sunny
2018-07-15,93,93,1900,0.0,06:39 AM,08:34 PM,89,Sunny
2018-07-15,90,90,2000,0.0,06:39 AM,08:34 PM,86,Clear
2018-07-15,87,87,2100,0.0,06:39 AM,08:34 PM,83,Clear
2018-07-15,85,85,2200,0.0,06:39 AM,08:34 PM,81,Clear
2018-07-15,83,83,2300,0.0,06:39 AM,08:34 PM,79,Clear
2018-07-16,81,81,0,0.0,06:40 AM,08:34 PM,77,Clear
2018-07-16,81,81,100,0.0,06:40 AM,08:34 PM,77,Clear
2018-07-16,80,80,200,0.0,06:40 AM,08:34 PM,76,Partly cloudy
2018-07-16,79,79,300,0.0,06:40 AM,08:34 PM,75,Partly cloudy
2018-07-16,79,79,400,0.0,06:40 AM,08:34 PM,75,Partly cloudy
2018-07-16,79,79,500,0.0,06:40 AM,08:34 PM,74,Mist
2018-07-16,78,78,600,0.0,06:40 AM,08:34 PM,74,Mist
2018-07-16,82,82,700,0.0,06:40 AM,08:34 PM,77,Mist
2018-07-16,85,85,800,0.0,06:40 AM,08:34 PM,80,Sunny
2018-07-16,89,89,900,0.0,06:40 AM,08:34 PM,84,Sunny
2018-07-16,92,92,1000,0.0,06:40 AM,08:34 PM,87,Sunny
2018-07-16,95,95,1100,0.0,06:40 AM,08:34 PM,90,Sunny
2018-07-16,98,98,1200,0.0,06:40 AM,08:34 PM,93,Sunny
2018-07-16,98,98,1300,0.0,06:40 AM,08:34 PM,95,Sunny
2018-07-16,99,99,1400,0.0,06:40 AM,08:34 PM,97,Sunny
2018-07-16,100,100,1500,0.0,06:40 AM,08:34 PM,98,Sunny
2018-07-16,99,99,1600,0.0,06:40 AM,08:34 PM,97,Sunny
2018-07-16,98,98,1700,0.0,06:40 AM,08:34 PM,95,Sunny
2018-07-16,97,97,1800,0.0,06:40 AM,08:34 PM,94,Sunny
2018-07-16,93,93,1900,0.0,06:40 AM,08:34 PM,90,Sunny
2018-07-16,90,90,2000,0.0,06:40 AM,08:34 PM,87,Clear
2018-07-16,87,87,2100,0.0,06:40 AM,08:34 PM,84,Clear
2018-07-16,84,84,2200,0.0,06:40 AM,08:34 PM,81,Clear
2018-07-16,82,82,2300,0.0,06:40 AM,08:34 PM,79,Clear
2018-07-17,79,79,0,0.0,06:41 AM,08:33 PM,76,Clear
2018-07-17,79,79,100,0.0,06:41 AM,08:33 PM,75,Clear
2018-07-17,78,78,200,0.0,06:41 AM,08:33 PM,74,Clear
2018-07-17,77,77,300,0.0,06:41 AM,08:33 PM,73,Clear
2018-07-17,77,77,400,0.0,06:41 AM,08:33 PM,73,Clear
2018-07-17,77,77,500,0.0,06:41 AM,08:33 PM,73,Clear
2018-07-17,77,77,600,0.0,06:41 AM,08:33 PM,72,Clear
2018-07-17,80,80,700,0.0,06:41 AM,08:33 PM,76,Clear
2018-07-17,84,84,800,0.0,06:41 AM,08:33 PM,79,Sunny
2018-07-17,87,87,900,0.0,06:41 AM,08:33 PM,83,Sunny
2018-07-17,90,90,1000,0.0,06:41 AM,08:33 PM,86,Sunny
2018-07-17,93,93,1100,0.0,06:41 AM,08:33 PM,89,Sunny
2018-07-17,96,96,1200,0.0,06:41 AM,08:33 PM,92,Sunny
2018-07-17,98,98,1300,0.0,06:41 AM,08:33 PM,94,Sunny
2018-07-17,99,99,1400,0.0,06:41 AM,08:33 PM,96,Sunny
2018-07-17,100,100,1500,0.0,06:41 AM,08:33 PM,98,Sunny
2018-07-17,99,99,1600,0.0,06:41 AM,08:33 PM,97,Sunny
2018-07-17,98,98,1700,0.0,06:41 AM,08:33 PM,96,Sunny
2018-07-17,97,97,1800,0.0,06:41 AM,08:33 PM,95,Sunny
2018-07-17,94,94,1900,0.0,06:41 AM,08:33 PM,91,Sunny
2018-07-17,90,90,2000,0.0,06:41 AM,08:33 PM,88,Clear
2018-07-17,87,87,2100,0.0,06:41 AM,08:33 PM,85,Clear
2018-07-17,86,86,2200,0.0,06:41 AM,08:33 PM,83,Clear
2018-07-17,85,85,2300,0.0,06:41 AM,08:33 PM,80,Clear
2018-07-18,83,83,0,0.0,06:41 AM,08:33 PM,78,Clear
2018-07-18,82,82,100,0.0,06:41 AM,08:33 PM,77,Clear
2018-07-18,81,81,200,0.0,06:41 AM,08:33 PM,76,Clear
2018-07-18,80,80,300,0.0,06:41 AM,08:33 PM,76,Clear
2018-07-18,80,80,400,0.0,06:41 AM,08:33 PM,75,Clear
2018-07-18,79,79,500,0.0,06:41 AM,08:33 PM,75,Partly cloudy
2018-07-18,79,79,600,0.0,06:41 AM,08:33 PM,75,Partly cloudy
2018-07-18,83,83,700,0.0,06:41 AM,08:33 PM,79,Partly cloudy
2018-07-18,87,87,800,0.0,06:41 AM,08:33 PM,82,Sunny
2018-07-18,91,91,900,0.0,06:41 AM,08:33 PM,86,Sunny
2018-07-18,94,94,1000,0.0,06:41 AM,08:33 PM,89,Sunny
2018-07-18,96,96,1100,0.0,06:41 AM,08:33 PM,92,Sunny
2018-07-18,99,99,1200,0.0,06:41 AM,08:33 PM,95,Sunny
2018-07-18,99,99,1300,0.0,06:41 AM,08:33 PM,96,Sunny
2018-07-18,100,100,1400,0.0,06:41 AM,08:33 PM,98,Sunny
2018-07-18,100,100,1500,0.0,06:41 AM,08:33 PM,100,Sunny
2018-07-18,100,100,1600,0.0,06:41 AM,08:33 PM,99,Sunny
2018-07-18,99,99,1700,0.0,06:41 AM,08:33 PM,98,Sunny
2018-07-18,98,98,1800,0.0,06:41 AM,08:33 PM,97,Sunny
2018-07-18,95,95,1900,0.0,06:41 AM,08:33 PM,93,Sunny
2018-07-18,92,92,2000,0.0,06:41 AM,08:33 PM,90,Clear
2018-07-18,89,89,2100,0.0,06:41 AM,08:33 PM,87,Clear
2018-07-18,88,88,2200,0.0,06:41 AM,08:33 PM,85,Clear
2018-07-18,87,87,2300,0.0,06:41 AM,08:33 PM,82,Clear
2018-07-19,86,86,0,0.0,06:42 AM,08:32 PM,80,Clear
2018-07-19,85,85,100,0.0,06:42 AM,08:32 PM,80,Clear
2018-07-19,84,84,200,0.0,06:42 AM,08:32 PM,79,Clear
2018-07-19,83,83,300,0.0,06:42 AM,08:32 PM,78,Clear
2018-07-19,82,82,400,0.0,06:42 AM,08:32 PM,77,Clear
2018-07-19,81,81,500,0.0,06:42 AM,08:32 PM,76,Clear
2018-07-19,80,80,600,0.0,06:42 AM,08:32 PM,76,Clear
2018-07-19,84,84,700,0.0,06:42 AM,08:32 PM,79,Clear
2018-07-19,87,87,800,0.0,06:42 AM,08:32 PM,83,Sunny
2018-07-19,91,91,900,0.0,06:42 AM,08:32 PM,87,Sunny
2018-07-19,94,94,1000,0.0,06:42 AM,08:32 PM,89,Sunny
2018-07-19,96,96,1100,0.0,06:42 AM,08:32 PM,92,Sunny
2018-07-19,99,99,1200,0.0,06:42 AM,08:32 PM,95,Sunny
2018-07-19,100,100,1300,0.0,06:42 AM,08:32 PM,97,Sunny
2018-07-19,101,101,1400,0.0,06:42 AM,08:32 PM,99,Sunny
2018-07-19,103,103,1500,0.0,06:42 AM,08:32 PM,101,Sunny
2018-07-19,101,101,1600,0.0,06:42 AM,08:32 PM,100,Sunny
2018-07-19,100,100,1700,0.0,06:42 AM,08:32 PM,98,Sunny
2018-07-19,99,99,1800,0.0,06:42 AM,08:32 PM,97,Sunny
2018-07-19,96,96,1900,0.0,06:42 AM,08:32 PM,94,Sunny
2018-07-19,93,93,2000,0.0,06:42 AM,08:32 PM,91,Clear
2018-07-19,90,90,2100,0.0,06:42 AM,08:32 PM,87,Clear
2018-07-19,88,88,2200,0.0,06:42 AM,08:32 PM,85,Clear
2018-07-19,87,87,2300,0.0,06:42 AM,08:32 PM,83,Clear
2018-07-20,86,86,0,0.0,06:42 AM,08:32 PM,80,Clear
2018-07-20,84,84,100,0.0,06:42 AM,08:32 PM,79,Clear
2018-07-20,83,83,200,0.0,06:42 AM,08:32 PM,78,Clear
2018-07-20,82,82,300,0.0,06:42 AM,08:32 PM,77,Clear
2018-07-20,81,81,400,0.0,06:42 AM,08:32 PM,76,Clear
2018-07-20,80,80,500,0.0,06:42 AM,08:32 PM,76,Mist
2018-07-20,79,79,600,0.0,06:42 AM,08:32 PM,75,Mist
2018-07-20,83,83,700,0.0,06:42 AM,08:32 PM,79,Mist
2018-07-20,87,87,800,0.0,06:42 AM,08:32 PM,83,Sunny
2018-07-20,91,91,900,0.0,06:42 AM,08:32 PM,86,Sunny
2018-07-20,93,93,1000,0.0,06:42 AM,08:32 PM,89,Sunny
2018-07-20,96,96,1100,0.0,06:42 AM,08:32 PM,92,Sunny
2018-07-20,98,98,1200,0.0,06:42 AM,08:32 PM,95,Sunny
2018-07-20,100,100,1300,0.0,06:42 AM,08:32 PM,97,Sunny
2018-07-20,101,101,1400,0.0,06:42 AM,08:32 PM,99,Sunny
2018-07-20,102,102,1500,0.0,06:42 AM,08:32 PM,101,Sunny
2018-07-20,102,102,1600,0.0,06:42 AM,08:32 PM,100,Sunny
2018-07-20,101,101,1700,0.0,06:42 AM,08:32 PM,99,Sunny
2018-07-20,100,100,1800,0.0,06:42 AM,08:32 PM,98,Sunny
2018-07-20,97,97,1900,0.0,06:42 AM,08:32 PM,94,Sunny
2018-07-20,94,94,2000,0.0,06:42 AM,08:32 PM,91,Clear
2018-07-20,91,91,2100,0.0,06:42 AM,08:32 PM,87,Clear
2018-07-20,89,89,2200,0.0,06:42 AM,08:32 PM,85,Clear
2018-07-20,87,87,2300,0.0,06:42 AM,08:32 PM,83,Clear
2018-07-21,85,85,0,0.0,06:43 AM,08:31 PM,80,Clear
2018-07-21,84,84,100,0.0,06:43 AM,08:31 PM,79,Clear
2018-07-21,83,83,200,0.0,06:43 AM,08:31 PM,78,Clear
2018-07-21,81,81,300,0.0,06:43 AM,08:31 PM,77,Clear
2018-07-21,81,81,400,0.0,06:43 AM,08:31 PM,76,Clear
2018-07-21,80,80,500,0.0,06:43 AM,08:31 PM,75,Mist
2018-07-21,79,79,600,0.0,06:43 AM,08:31 PM,74,Mist
2018-07-21,82,82,700,0.0,06:43 AM,08:31 PM,78,Mist
2018-07-21,86,86,800,0.0,06:43 AM,08:31 PM,81,Sunny
2018-07-21,90,90,900,0.0,06:43 AM,08:31 PM,85,Sunny
2018-07-21,93,93,1000,0.0,06:43 AM,08:31 PM,88,Sunny
2018-07-21,96,96,1100,0.0,06:43 AM,08:31 PM,92,Sunny
2018-07-21,98,98,1200,0.0,06:43 AM,08:31 PM,95,Sunny
2018-07-21,100,100,1300,0.0,06:43 AM,08:31 PM,97,Sunny
2018-07-21,102,102,1400,0.0,06:43 AM,08:31 PM,99,Sunny
2018-07-21,103,103,1500,0.0,06:43 AM,08:31 PM,101,Sunny
2018-07-21,103,103,1600,0.0,06:43 AM,08:31 PM,100,Sunny
2018-07-21,102,102,1700,0.0,06:43 AM,08:31 PM,99,Sunny
2018-07-21,101,101,1800,0.0,06:43 AM,08:31 PM,97,Sunny
2018-07-21,97,97,1900,0.0,06:43 AM,08:31 PM,94,Sunny
2018-07-21,94,94,2000,0.0,06:43 AM,08:31 PM,90,Clear
2018-07-21,90,90,2100,0.0,06:43 AM,08:31 PM,87,Clear
2018-07-21,88,88,2200,0.0,06:43 AM,08:31 PM,85,Clear
2018-07-21,87,87,2300,0.0,06:43 AM,08:31 PM,83,Clear
2018-07-22,85,85,0,0.0,06:43 AM,08:31 PM,81,Clear
2018-07-22,84,84,100,0.0,06:43 AM,08:31 PM,79,Clear
2018-07-22,83,83,200,0.0,06:43 AM,08:31 PM,78,Clear
2018-07-22,81,81,300,0.0,06:43 AM,08:31 PM,77,Clear
2018-07-22,81,81,400,0.0,06:43 AM,08:31 PM,76,Clear
2018-07-22,81,81,500,0.0,06:43 AM,08:31 PM,76,Mist
2018-07-22,80,80,600,0.0,06:43 AM,08:31 PM,75,Mist
2018-07-22,85,85,700,0.0,06:43 AM,08:31 PM,80,Mist
2018-07-22,90,90,800,0.0,06:43 AM,08:31 PM,84,Sunny
2018-07-22,94,94,900,0.0,06:43 AM,08:31 PM,88,Sunny
2018-07-22,97,97,1000,0.0,06:43 AM,08:31 PM,91,Sunny
2018-07-22,99,99,1100,0.0,06:43 AM,08:31 PM,94,Sunny
2018-07-22,101,101,1200,0.0,06:43 AM,08:31 PM,97,Sunny
2018-07-22,102,102,1300,0.0,06:43 AM,08:31 PM,99,Sunny
2018-07-22,103,103,1400,0.0,06:43 AM,08:31 PM,101,Sunny
2018-07-22,104,104,1500,0.0,06:43 AM,08:31 PM,103,Sunny
2018-07-22,103,103,1600,0.0,06:43 AM,08:31 PM,102,Sunny
2018-07-22,101,101,1700,0.0,06:43 AM,08:31 PM,100,Sunny
2018-07-22,100,100,1800,0.0,06:43 AM,08:31 PM,99,Sunny
2018-07-22,96,96,1900,0.0,06:43 AM,08:31 PM,95,Sunny
2018-07-22,92,92,2000,0.0,06:43 AM,08:31 PM,91,Clear
2018-07-22,89,89,2100,0.0,06:43 AM,08:31 PM,88,Clear
2018-07-22,88,88,2200,0.0,06:43 AM,08:31 PM,86,Clear
2018-07-22,87,87,2300,0.0,06:43 AM,08:31 PM,84,Clear
2018-07-23,86,86,0,0.0,06:44 AM,08:30 PM,82,Clear
2018-07-23,84,84,100,0.0,06:44 AM,08:30 PM,81,Clear
2018-07-23,83,83,200,0.0,06:44 AM,08:30 PM,80,Clear
2018-07-23,82,82,300,0.0,06:44 AM,08:30 PM,79,Clear
2018-07-23,82,82,400,0.0,06:44 AM,08:30 PM,78,Clear
2018-07-23,82,82,500,0.0,06:44 AM,08:30 PM,78,Clear
2018-07-23,82,82,600,0.0,06:44 AM,08:30 PM,77,Clear
2018-07-23,86,86,700,0.0,06:44 AM,08:30 PM,81,Clear
2018-07-23,91,91,800,0.0,06:44 AM,08:30 PM,86,Sunny
2018-07-23,95,95,900,0.0,06:44 AM,08:30 PM,90,Sunny
2018-07-23,99,99,1000,0.0,06:44 AM,08:30 PM,94,Sunny
2018-07-23,103,103,1100,0.0,06:44 AM,08:30 PM,98,Sunny
2018-07-23,107,107,1200,0.0,06:44 AM,08:30 PM,102,Sunny
2018-07-23,108,108,1300,0.0,06:44 AM,08:30 PM,104,Sunny
2018-07-23,110,110,1400,0.0,06:44 AM,08:30 PM,106,Sunny
2018-07-23,111,111,1500,0.0,06:44 AM,08:30 PM,108,Sunny
2018-07-23,109,109,1600,0.0,06:44 AM,08:30 PM,106,Sunny
2018-07-23,108,108,1700,0.0,06:44 AM,08:30 PM,105,Sunny
2018-07-23,106,106,1800,0.0,06:44 AM,08:30 PM,104,Sunny
2018-07-23,101,101,1900,0.0,06:44 AM,08:30 PM,99,Sunny
2018-07-23,95,95,2000,0.2,06:44 AM,08:30 PM,95,Patchy rain possible
2018-07-23,90,90,2100,0.2,06:44 AM,08:30 PM,90,Patchy rain possible
2018-07-23,89,89,2200,0.1,06:44 AM,08:30 PM,88,Patchy rain possible
2018-07-23,89,89,2300,0.0,06:44 AM,08:30 PM,86,Partly cloudy
2018-07-24,88,88,0,0.0,06:45 AM,08:30 PM,84,Partly cloudy
2018-07-24,88,88,100,0.0,06:45 AM,08:30 PM,84,Partly cloudy
2018-07-24,88,88,200,0.0,06:45 AM,08:30 PM,83,Partly cloudy
2018-07-24,88,88,300,0.0,06:45 AM,08:30 PM,82,Partly cloudy
2018-07-24,87,87,400,0.0,06:45 AM,08:30 PM,81,Partly cloudy
2018-07-24,85,85,500,0.0,06:45 AM,08:30 PM,81,Clear
2018-07-24,84,84,600,0.0,06:45 AM,08:30 PM,80,Clear
2018-07-24,88,88,700,0.0,06:45 AM,08:30 PM,82,Clear
2018-07-24,91,91,800,0.0,06:45 AM,08:30 PM,85,Sunny
2018-07-24,94,94,900,0.0,06:45 AM,08:30 PM,87,Sunny
2018-07-24,98,98,1000,0.0,06:45 AM,08:30 PM,90,Sunny
2018-07-24,102,102,1100,0.0,06:45 AM,08:30 PM,93,Sunny
2018-07-24,105,105,1200,0.0,06:45 AM,08:30 PM,96,Sunny
2018-07-24,105,105,1300,0.0,06:45 AM,08:30 PM,97,Sunny
2018-07-24,106,106,1400,0.0,06:45 AM,08:30 PM,98,Partly cloudy
2018-07-24,106,106,1500,0.0,06:45 AM,08:30 PM,99,Partly cloudy
2018-07-24,104,104,1600,0.0,06:45 AM,08:30 PM,97,Partly cloudy
2018-07-24,102,102,1700,0.0,06:45 AM,08:30 PM,96,Sunny
2018-07-24,101,101,1800,0.0,06:45 AM,08:30 PM,94,Sunny
2018-07-24,97,97,1900,0.0,06:45 AM,08:30 PM,92,Sunny
2018-07-24,94,94,2000,0.0,06:45 AM,08:30 PM,89,Clear
2018-07-24,91,91,2100,0.0,06:45 AM,08:30 PM,87,Clear
2018-07-24,90,90,2200,0.0,06:45 AM,08:30 PM,85,Clear
2018-07-24,89,89,2300,0.0,06:45 AM,08:30 PM,83,Clear
2018-07-25,88,88,0,0.0,06:45 AM,08:29 PM,82,Clear
2018-07-25,87,87,100,0.0,06:45 AM,08:29 PM,81,Clear
2018-07-25,86,86,200,0.0,06:45 AM,08:29 PM,80,Clear
2018-07-25,86,86,300,0.0,06:45 AM,08:29 PM,79,Clear
2018-07-25,85,85,400,0.0,06:45 AM,08:29 PM,79,Clear
2018-07-25,85,85,500,0.0,06:45 AM,08:29 PM,78,Clear
2018-07-25,84,84,600,0.0,06:45 AM,08:29 PM,78,Clear
2018-07-25,87,87,700,0.0,06:45 AM,08:29 PM,81,Clear
2018-07-25,90,90,800,0.1,06:45 AM,08:29 PM,84,Patchy rain possible
2018-07-25,94,94,900,0.1,06:45 AM,08:29 PM,88,Patchy rain possible
2018-07-25,94,94,1000,0.0,06:45 AM,08:29 PM,89,Patchy rain possible
2018-07-25,95,95,1100,0.0,06:45 AM,08:29 PM,91,Partly cloudy
2018-07-25,96,96,1200,0.0,06:45 AM,08:29 PM,93,Partly cloudy
2018-07-25,96,96,1300,0.0,06:45 AM,08:29 PM,93,Partly cloudy
2018-07-25,97,97,1400,0.0,06:45 AM,08:29 PM,94,Sunny
2018-07-25,97,97,1500,0.0,06:45 AM,08:29 PM,95,Sunny
2018-07-25,97,97,1600,0.0,06:45 AM,08:29 PM,95,Sunny
2018-07-25,98,98,1700,0.0,06:45 AM,08:29 PM,95,Sunny
2018-07-25,98,98,1800,0.0,06:45 AM,08:29 PM,95,Sunny
2018-07-25,94,94,1900,0.0,06:45 AM,08:29 PM,92,Sunny
2018-07-25,90,90,2000,0.0,06:45 AM,08:29 PM,89,Clear
2018-07-25,86,86,2100,0.0,06:45 AM,08:29 PM,85,Clear
2018-07-25,85,85,2200,0.0,06:45 AM,08:29 PM,84,Clear
2018-07-25,84,84,2300,0.0,06:45 AM,08:29 PM,83,Clear
2018-07-26,83,83,0,0.0,06:46 AM,08:29 PM,82,Clear
2018-07-26,82,82,100,0.0,06:46 AM,08:29 PM,81,Clear
2018-07-26,82,82,200,0.0,06:46 AM,08:29 PM,79,Clear
2018-07-26,81,81,300,0.0,06:46 AM,08:29 PM,78,Clear
2018-07-26,81,81,400,0.0,06:46 AM,08:29 PM,78,Clear
2018-07-26,80,80,500,0.0,06:46 AM,08:29 PM,77,Clear
2018-07-26,80,80,600,0.0,06:46 AM,08:29 PM,76,Clear
2018-07-26,83,83,700,0.0,06:46 AM,08:29 PM,80,Clear
2018-07-26,86,86,800,0.0,06:46 AM,08:29 PM,84,Sunny
2018-07-26,90,90,900,0.0,06:46 AM,08:29 PM,88,Sunny
2018-07-26,93,93,1000,0.0,06:46 AM,08:29 PM,91,Sunny
2018-07-26,96,96,1100,0.0,06:46 AM,08:29 PM,94,Sunny
2018-07-26,99,99,1200,0.0,06:46 AM,08:29 PM,97,Sunny
2018-07-26,99,99,1300,0.0,06:46 AM,08:29 PM,97,Sunny
2018-07-26,98,98,1400,0.0,06:46 AM,08:29 PM,98,Sunny
2018-07-26,97,97,1500,0.0,06:46 AM,08:29 PM,99,Sunny
2018-07-26,96,96,1600,0.0,06:46 AM,08:29 PM,98,Sunny
2018-07-26,95,95,1700,0.0,06:46 AM,08:29 PM,96,Sunny
2018-07-26,94,94,1800,0.0,06:46 AM,08:29 PM,95,Sunny
2018-07-26,91,91,1900,0.0,06:46 AM,08:29 PM,92,Sunny
2018-07-26,88,88,2000,0.0,06:46 AM,08:29 PM,89,Clear
2018-07-26,85,85,2100,0.0,06:46 AM,08:29 PM,85,Clear
2018-07-26,84,84,2200,0.0,06:46 AM,08:29 PM,84,Clear
2018-07-26,83,83,2300,0.0,06:46 AM,08:29 PM,82,Clear
2018-07-27,82,82,0,0.0,06:46 AM,08:28 PM,81,Clear
